,KIC
48278,11337825
48279,11337831
48280,11337833
48281,11337942
48282,11338056
48283,11338099
48284,11338111
48285,11338113
48286,11338121
48287,11338125
48288,11338131
48289,11338287
48290,11338306
48291,11338507
48292,11338530
48293,11338612
48294,11338623
48295,11338698
48296,11338721
48297,11338803
48298,11338918
48299,11338950
48300,11339214
48301,11339318
48302,11339421
48303,11339445
48304,11339828
48305,11339898
48306,11339973
48307,11340046
48308,11340058
48309,11340091
48310,11340105
48311,11340135
48312,11340140
48313,11340204
48314,11340242
48315,11340255
48316,11340405
48317,11340427
48318,11340511
48319,11340578
48320,11340584
48321,11340802
48322,11340906
48323,11340949
48324,11340972
48325,11340973
48326,11341043
48327,11341064
48328,11341254
48329,11341296
48330,11341314
48331,11341320
48332,11341417
48333,11341446
48334,11341498
48335,11341595
48336,11341708
48337,11341742
48338,11341786
48339,11341869
48340,11341920
48341,11341928
48342,11342077
48343,11342078
48344,11342132
48345,11342189
48346,11342297
48347,11342399
48348,11342410
48349,11342420
48350,11342457
48351,11342472
48352,11342473
48353,11342550
48354,11342551
48355,11342569
48356,11342620
48357,11342648
48358,11342687
48359,11342797
48360,11342919
48361,11343182
48362,11343190
48363,11343239
48364,11343523
48365,11343577
48366,11343643
48367,11347515
48368,11347627
48369,11347716
48370,11347722
48371,11347754
48372,11347789
48373,11347796
48374,11347968
48375,11347999
48376,11348003
48377,11348010
48378,11348033
48379,11348043
48380,11348086
48381,11348126
48382,11348189
48383,11348236
48384,11348323
48385,11348435
48386,11348526
48387,11348610
48388,11348768
48389,11348796
48390,11348831
48391,11348849
48392,11348928
48393,11348988
48394,11349000
48395,11349011
48396,11349051
48397,11349070
48398,11349080
48399,11349137
48400,11349298
48401,11349310
48402,11349395
48403,11349426
48404,11349480
48405,11349569
48406,11349623
48407,11349649
48408,11349692
48409,11349727
48410,11349832
48411,11349939
48412,11350118
48413,11350247
48414,11350269
48415,11350350
48416,11350364
48417,11350468
48418,11350478
48419,11350497
48420,11350501
48421,11350550
48422,11350608
48423,11350663
48424,11351119
48425,11351171
48426,11351185
48427,11351200
48428,11351263
48429,11351268
48430,11351299
48431,11351405
48432,11351454
48433,11351509
48434,11351516
48435,11351755
48436,11351829
48437,11351872
48438,11351882
48439,11351951
48440,11352110
48441,11352124
48442,11352148
48443,11352162
48444,11352168
48445,11352219
48446,11352278
48447,11352374
48448,11352390
48449,11352536
48450,11352546
48451,11352549
48452,11352569
48453,11352574
48454,11352643
48455,11352682
48456,11352826
48457,11352843
48458,11352914
48459,11353038
48460,11353262
48461,11353374
48462,11353420
48463,11353436
48464,11353513
48465,11355265
48466,11355498
48467,11355520
48468,11355525
48469,11355579
48470,11355603
48471,11355746
48472,11355807
48473,11355855
48474,11355861
48475,11355973
48476,11356061
48477,11356160
48478,11356178
48479,11356260
48480,11356359
48481,11356373
48482,11356439
48483,11356545
48484,11356573
48485,11356602
48486,11356795
48487,11356809
48488,11357252
48489,11357263
48490,11357449
48491,11357539
48492,11357580
48493,11357644
48494,11357657
48495,11357658
48496,11357664
48497,11357674
48498,11357896
48499,11357898
48500,11357915
48501,11358095
48502,11358249
48503,11358268
48504,11358299
48505,11358389
48506,11358396
48507,11358442
48508,11358496
48509,11358550
48510,11358597
48511,11358743
48512,11358814
48513,11358931
48514,11359021
48515,11359081
48516,11359224
48517,11359336
48518,11359352
48519,11359417
48520,11359431
48521,11359503
48522,11359625
48523,11359650
48524,11359944
48525,11359963
48526,11360575
48527,11360610
48528,11360625
48529,11360805
48530,11360880
48531,11360996
48532,11361085
48533,11361189
48534,11361283
48535,11361306
48536,11361341
48537,11361383
48538,11361457
48539,11361528
48540,11361652
48541,11361979
48542,11362970
48543,11363023
48544,11363582
48545,11389187
48546,11389228
48547,11389279
48548,11389418
48549,11389491
48550,11389595
48551,11389702
48552,11389771
48553,11389916
48554,11389952
48555,11389976
48556,11389990
48557,11390020
48558,11390033
48559,11390058
48560,11390061
48561,11390164
48562,11390196
48563,11390258
48564,11390297
48565,11390381
48566,11390390
48567,11390408
48568,11390491
48569,11390627
48570,11390640
48571,11390690
48572,11390696
48573,11390860
48574,11390932
48575,11390968
48576,11391018
48577,11391056
48578,11391184
48579,11391367
48580,11391371
48581,11391493
48582,11391554
48583,11391563
48584,11391612
48585,11391629
48586,11391636
48587,11391667
48588,11391725
48589,11391811
48590,11391916
48591,11391957
48592,11391978
48593,11392018
48594,11392071
48595,11392082
48596,11392110
48597,11392216
48598,11392357
48599,11392476
48600,11392542
48601,11392547
48602,11392997
48603,11393008
48604,11393027
48605,11393141
48606,11393144
48607,11393162
48608,11393217
48609,11393248
48610,11393319
48611,11393383
48612,11393439
48613,11393569
48614,11393595
48615,11393633
48616,11393707
48617,11393710
48618,11393815
48619,11393818
48620,11393878
48621,11393913
48622,11393956
48623,11393970
48624,11394058
48625,11394063
48626,11394070
48627,11394073
48628,11394184
48629,11394216
48630,11394272
48631,11394288
48632,11394397
48633,11394401
48634,11394434
48635,11394505
48636,11394570
48637,11394698
48638,11394708
48639,11394762
48640,11394789
48641,11394802
48642,11394913
48643,11394939
48644,11395049
48645,11395188
48646,11395229
48647,11395260
48648,11395279
48649,11395296
48650,11395310
48651,11395337
48652,11395469
48653,11395587
48654,11395644
48655,11395662
48656,11395807
48657,11395881
48658,11395905
48659,11395914
48660,11397385
48661,11397582
48662,11397641
48663,11397650
48664,11397675
48665,11397690
48666,11397726
48667,11400372
48668,11400731
48669,11401038
48670,11401089
48671,11401160
48672,11401162
48673,11401182
48674,11401253
48675,11401256
48676,11401267
48677,11401296
48678,11401438
48679,11401494
48680,11401548
48681,11401745
48682,11401748
48683,11401822
48684,11401835
48685,11401869
48686,11401890
48687,11401975
48688,11401990
48689,11402079
48690,11402156
48691,11402209
48692,11402256
48693,11402456
48694,11402505
48695,11402607
48696,11402650
48697,11402689
48698,11402767
48699,11402826
48700,11402830
48701,11402877
48702,11402883
48703,11402942
48704,11402987
48705,11403019
48706,11403025
48707,11403138
48708,11403161
48709,11403171
48710,11403266
48711,11403339
48712,11403389
48713,11403433
48714,11403590
48715,11403708
48716,11403751
48717,11403812
48718,11403869
48719,11403876
48720,11403907
48721,11403972
48722,11403986
48723,11404100
48724,11404118
48725,11404191
48726,11404353
48727,11404451
48728,11404454
48729,11404458
48730,11404523
48731,11404569
48732,11404573
48733,11404617
48734,11404661
48735,11404918
48736,11404993
48737,11405079
48738,11405119
48739,11405188
48740,11405237
48741,11405412
48742,11405536
48743,11405760
48744,11407668
48745,11407777
48746,11407804
48747,11407811
48748,11407836
48749,11407841
48750,11407891
48751,11407896
48752,11407915
48753,11408101
48754,11408127
48755,11408151
48756,11408207
48757,11408211
48758,11408331
48759,11408333
48760,11408371
48761,11408567
48762,11408669
48763,11408718
48764,11408966
48765,11408968
48766,11409020
48767,11409059
48768,11409331
48769,11409581
48770,11409645
48771,11409719
48772,11409882
48773,11409930
48774,11410156
48775,11410203
48776,11410204
48777,11410323
48778,11410463
48779,11410904
48780,11410948
48781,11410960
48782,11410991
48783,11411003
48784,11411041
48785,11411086
48786,11411153
48787,11411155
48788,11411214
48789,11411282
48790,11411316
48791,11411359
48792,11411382
48793,11411425
48794,11411575
48795,11411607
48796,11411630
48797,11411639
48798,11411648
48799,11411689
48800,11411709
48801,11411737
48802,11411861
48803,11411868
48804,11411935
48805,11411981
48806,11411996
48807,11412044
48808,11412080
48809,11412091
48810,11412180
48811,11412270
48812,11412753
48813,11412987
48814,11413063
48815,11413355
48816,11413416
48817,11413538
48818,11413562
48819,11413620
48820,11413639
48821,11413653
48822,11413663
48823,11413690
48824,11413752
48825,11413779
48826,11413876
48827,11413928
48828,11413985
48829,11414119
48830,11414228
48831,11414465
48832,11414483
48833,11414507
48834,11414511
48835,11414728
48836,11414879
48837,11414985
48838,11415034
48839,11415166
48840,11415243
48841,11415260
48842,11415278
48843,11415300
48844,11415360
48845,11415401
48846,11415670
48847,11416169
48848,11416179
48849,11416223
48850,11416582
48851,11416613
48852,11441482
48853,11441512
48854,11441539
48855,11441555
48856,11441565
48857,11441630
48858,11441635
48859,11441776
48860,11441882
48861,11441976
48862,11441999
48863,11442076
48864,11442084
48865,11442185
48866,11442238
48867,11442241
48868,11442481
48869,11442515
48870,11442545
48871,11442606
48872,11442659
48873,11442840
48874,11442936
48875,11442953
48876,11443060
48877,11443108
48878,11443155
48879,11443337
48880,11443347
48881,11443530
48882,11443551
48883,11443607
48884,11443704
48885,11443748
48886,11443812
48887,11443817
48888,11443850
48889,11443867
48890,11443875
48891,11443895
48892,11443914
48893,11444168
48894,11444221
48895,11444333
48896,11444355
48897,11444361
48898,11444380
48899,11444409
48900,11444412
48901,11444434
48902,11444615
48903,11444757
48904,11444772
48905,11444868
48906,11444952
48907,11444954
48908,11444962
48909,11445134
48910,11445163
48911,11445205
48912,11445209
48913,11445318
48914,11445408
48915,11445771
48916,11445869
48917,11445955
48918,11445963
48919,11445985
48920,11446065
48921,11446076
48922,11446096
48923,11446107
48924,11446108
48925,11446143
48926,11446181
48927,11446313
48928,11446401
48929,11446440
48930,11446443
48931,11446455
48932,11446458
48933,11446478
48934,11446524
48935,11446540
48936,11446747
48937,11446815
48938,11446820
48939,11446833
48940,11446864
48941,11446877
48942,11446884
48943,11446909
48944,11446959
48945,11446961
48946,11447028
48947,11447088
48948,11447094
48949,11447098
48950,11447244
48951,11447270
48952,11447326
48953,11447335
48954,11447410
48955,11447439
48956,11447469
48957,11447496
48958,11447497
48959,11447526
48960,11447536
48961,11447542
48962,11447557
48963,11447613
48964,11447622
48965,11447710
48966,11447730
48967,11447756
48968,11447799
48969,11447816
48970,11447879
48971,11447924
48972,11448130
48973,11448162
48974,11448209
48975,11449844
48976,11449995
48977,11450006
48978,11450047
48979,11450155
48980,11450210
48981,11450253
48982,11450258
48983,11450299
48984,11450483
48985,11450489
48986,11450504
48987,11453200
48988,11453264
48989,11453311
48990,11453362
48991,11453395
48992,11453400
48993,11453431
48994,11453593
48995,11453638
48996,11453677
48997,11453692
48998,11453761
48999,11453788
49000,11453791
49001,11453821
49002,11453830
49003,11453952
49004,11453975
49005,11454108
49006,11454186
49007,11454219
49008,11454238
49009,11454268
49010,11454296
49011,11454321
49012,11454331
49013,11454368
49014,11454387
49015,11454395
49016,11454495
49017,11454497
49018,11454525
49019,11454529
49020,11454531
49021,11454549
49022,11454583
49023,11454602
49024,11454620
49025,11454647
49026,11454670
49027,11454782
49028,11454800
49029,11454979
49030,11455009
49031,11455045
49032,11455060
49033,11455085
49034,11455182
49035,11455196
49036,11455210
49037,11455233
49038,11455425
49039,11455428
49040,11455437
49041,11455441
49042,11455518
49043,11455532
49044,11455602
49045,11455640
49046,11455657
49047,11455680
49048,11455703
49049,11455757
49050,11455795
49051,11455812
49052,11455908
49053,11455972
49054,11455976
49055,11456139
49056,11456229
49057,11456314
49058,11456405
49059,11456481
49060,11456483
49061,11456557
49062,11456639
49063,11456650
49064,11456810
49065,11456818
49066,11456835
49067,11456868
49068,11456895
49069,11456896
49070,11456939
49071,11456957
49072,11457027
49073,11457034
49074,11457041
49075,11457043
49076,11457125
49077,11457224
49078,11457277
49079,11457373
49080,11457407
49081,11457477
49082,11457613
49083,11457640
49084,11457673
49085,11457749
49086,11459782
49087,11459973
49088,11460018
49089,11460070
49090,11460073
49091,11460094
49092,11460100
49093,11460113
49094,11460132
49095,11460250
49096,11460350
49097,11460356
49098,11460366
49099,11460506
49100,11460523
49101,11460606
49102,11460697
49103,11460730
49104,11460780
49105,11461052
49106,11461090
49107,11461247
49108,11461415
49109,11461430
49110,11461433
49111,11461475
49112,11461658
49113,11461672
49114,11461696
49115,11461764
49116,11461767
49117,11461798
49118,11461853
49119,11461860
49120,11461979
49121,11462036
49122,11462107
49123,11462113
49124,11462234
49125,11462279
49126,11462298
49127,11462331
49128,11462386
49129,11462446
49130,11462549
49131,11462573
49132,11462661
49133,11462675
49134,11462734
49135,11462742
49136,11462825
49137,11462857
49138,11462967
49139,11463081
49140,11463229
49141,11463387
49142,11463413
49143,11463448
49144,11463468
49145,11463610
49146,11463615
49147,11463634
49148,11463642
49149,11463673
49150,11463718
49151,11463757
49152,11463924
49153,11464076
49154,11464201
49155,11464203
49156,11464263
49157,11464330
49158,11464720
49159,11464780
49160,11464936
49161,11464939
49162,11464972
49163,11464977
49164,11465012
49165,11465098
49166,11465107
49167,11465161
49168,11465355
49169,11465372
49170,11465395
49171,11465415
49172,11465466
49173,11465545
49174,11465566
49175,11465622
49176,11465658
49177,11465772
49178,11465813
49179,11465814
49180,11465869
49181,11465918
49182,11465923
49183,11465929
49184,11465950
49185,11466154
49186,11466183
49187,11466315
49188,11466369
49189,11466388
49190,11466596
49191,11466608
49192,11466610
49193,11466635
49194,11466671
49195,11466767
49196,11467161
49197,11467405
49198,11467440
49199,11467466
49200,11467484
49201,11467485
49202,11467650
49203,11467839
49204,11467985
49205,11468035
49206,11468233
49207,11468291
49208,11468364
49209,11468385
49210,11468434
49211,11468483
49212,11468538
49213,11468562
49214,11468568
49215,11468870
49216,11468956
49217,11468976
49218,11469139
49219,11469163
49220,11469178
49221,11469284
49222,11493277
49223,11493331
49224,11493425
49225,11493431
49226,11493452
49227,11493473
49228,11493673
49229,11493764
49230,11493840
49231,11493856
49232,11493904
49233,11494056
49234,11494217
49235,11494254
49236,11494280
49237,11494310
49238,11494313
49239,11494398
49240,11494419
49241,11494620
49242,11494701
49243,11494703
49244,11494709
49245,11494719
49246,11494748
49247,11494749
49248,11494811
49249,11494950
49250,11494951
49251,11494974
49252,11494990
49253,11495006
49254,11495018
49255,11495066
49256,11495297
49257,11495350
49258,11495358
49259,11495386
49260,11495390
49261,11495458
49262,11495496
49263,11495585
49264,11495662
49265,11495813
49266,11495838
49267,11495851
49268,11495966
49269,11495989
49270,11496122
49271,11496199
49272,11496224
49273,11496366
49274,11496435
49275,11496482
49276,11496529
49277,11496597
49278,11496613
